{ id: 2, name: 'Warrior Armor', type: 2, rarity: 2, colour: 'grey', colour2: 'green', availability: 'normal', url_m: 'https://cdn.discordapp.com/attachments/606669444428857354/606669561831620614/20190802_030412.jpg', url_f: 'https://cdn.discordapp.com/attachments/606669444428857354/608539285154693143/Warrior_Armor.png' },
{ id: 934, name: 'Excavator', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 935, name: 'Molten Excavator', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 936, name: 'Precious Crystal Dagger', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 937, name: 'Precious Crystal Runed Dagger', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 938, name: 'Precious Crystal Sword', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 939, name: 'Precious Crystal Lance', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 940, name: 'Precious Crystal Staff', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 941, name: 'Dwarven Foreman Armor', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 942, name: 'Dwarven Miner Armor', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 943, name: 'Dwarven Miner Belt', type: 3, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 944, name: 'Dwarven Foreman Boots', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 945, name: 'Dwarven Miner Boots', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 946, name: 'Dwarven Foreman Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 947, name: 'Dwarven Miner Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 948, name: 'Dwarven Foreman Helm', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 949, name: 'Dwarven Miner Helm', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 950, name: 'Dwarven Miner Shoulders', type: 7, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 951, name: 'Worm Cleaver', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 952, name: 'Retro//VR Goggles', type: 9, rarity: 2, colour: 'black', colour2: 'red', availability: 'seasonal', url_m: 'https://cdn.discordapp.com/attachments/604209055661031434/607058990517714994/Screenshot_87.png', url_f: 'https://cdn.discordapp.com/attachments/604209055661031434/608775391934545934/Retro_VR_Goggles.png' },
{ id: 965, name: 'Crystal Mining Pickaxe', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 970, name: 'Furnace Hammer', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 971, name: 'Heated Shoulderplates', type: 7, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 972, name: 'Gaudy Brimston Villager Clothing', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 973, name: 'Villager\'s Sash', type: 3, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 974, name: 'Hardened Shackles', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 975, name: 'Malthas Hide Cape', type: 8, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 976, name: 'Purple Brimston Villager Clothing', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 977, name: 'Blue Villager Clothing', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 981, name: 'Dravir Soldier Spear', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 982, name: 'Shard Encrusted Fists', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 986, name: 'Brimston Emblem Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 987, name: 'Slifsgaard\'s Kickstarter Weapon', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 990, name: 'Zakaru\'s Blade', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 991, name: 'Windborne Spike', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 992, name: 'HEROES of TEAM Blade', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 993, name: 'Takedown Situation Defused 9-1-1', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 994, name: 'Decoi\'s Kickstarter Weapon', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 995, name: 'Thud', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 996, name: 'Elryn\'s Kickstarter Weapon', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 997, name: 'RimeFang', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 998, name: 'Shinjitsu', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 999, name: 'Blackchannel', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1000, name: 'Vengner\'s Placeholder Blade', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1001, name: 'Sword of Infinite Power', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1002, name: 'Arch Dragon\'s Kickstarter Weapon', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1003, name: 'ArgentumDragoon\'s Kickstarter Weapon', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1004, name: 'The Blade of Elohim', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1005, name: 'End of Days', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1006, name: 'Kaotikus\'s Kickstarter Weapon', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1007, name: 'Mash\'s Kickstarter Weapon', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1008, name: 'Dreamer', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1009, name: 'Valyinar', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1010, name: 'Twin Dragoon Sabers', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1011, name: 'The Divine Enmity', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1012, name: 'R’el’gaenth, The Divider', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1013, name: 'Yggdrasil', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1014, name: 'Well of Infinity', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1015, name: 'Ronan’s Longsword', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1019, name: 'Crimson Staff of the Abyss', type: 10, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1020, name: 'Staff of Infernal Teleportation', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1030, name: 'Blue Star Sword', type: 10, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1031, name: 'Red Star Sword', type: 10, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1034, name: 'Niten’ichi', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1035, name: 'Defender Knight Helm', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1036, name: 'Battleon Militia Helm', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1037, name: 'Defender Knight Shield', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1038, name: 'Defender Knight Armor', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1039, name: 'Defender Knight Belt', type: 3, rarity: 2, colour: 'brown', colour2: 'yellow', availability: 'seasonal', url_m: 'https://cdn.discordapp.com/attachments/606695119642689536/607528070999703582/Defender_Knight_Belt.png', url_f: '' },
{ id: 1040, name: 'Defender Knight Boots', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1041, name: 'Defender Knight Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1042, name: 'Defender Knight Pauldrons', type: 7, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1043, name: 'Defender Mage Robes', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1044, name: 'Defender Mage Belt', type: 3, rarity: 2, colour: 'brown', colour2: 'grey', availability: 'https://cdn.discordapp.com/attachments/606695119642689536/607528423656783873/Defender_Mage_Belt.png', url_m: '', url_f: '' },
{ id: 1045, name: 'Defender Mage Boots', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1046, name: 'Defender Mage Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1047, name: 'Defender Mage Hat', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1048, name: 'Defender Mage Shoulders', type: 7, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1049, name: 'Defender Mage Staff', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1053, name: 'Battleon Militia Armor', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1054, name: 'Battleon Militia Boots', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1055, name: 'Battleon Militia Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1056, name: 'Defender Knight Sword', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1057, name: 'Defender Rogue Armor', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1058, name: 'Defender Rogue Belt', type: 3, rarity: 2, colour: 'brown', colour2: 'grey', availability: 'seasonal', url_m: 'https://cdn.discordapp.com/attachments/606695119642689536/607528918945234955/Defender_Rogue_Belt.png', url_f: '' },
{ id: 1059, name: 'Defender Rogue Boots', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1060, name: 'Defender Rogue Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1061, name: 'Defender Rogue Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1062, name: 'Defender Rogue Hood', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1063, name: 'Defender Rogue Shoulders', type: 7, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1064, name: 'Defender Rogue Dagger', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1069, name: 'Defender Mage Cloak', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1070, name: 'Defender Guardian Armor', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1071, name: 'MegaCon Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1072, name: 'Defender Guardian Blade', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1073, name: 'Defender Guardian Helm', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1074, name: 'Defender Guardian Visor', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1075, name: 'Magmarran Axe', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1076, name: 'Artix\'s Special Friend Scythe', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1078, name: 'Dragon Spinner', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1079, name: 'MegaCon Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 1082, name: 'Artix\'s Golden Direwolf Pauldrons', type: 7, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1083, name: 'Artix\'s Golden Direwolf Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1084, name: 'Artix\'s Golden Direwolf Boots', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1085, name: 'Artix\'s Golden Direwolf Belt', type: 3, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1086, name: 'Artix\'s Golden Direwolf Armor', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1087, name: 'Artix\'s Golden Direwolf Helm', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1088, name: 'Dark Defender Armor', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1089, name: 'Dark Defender Pauldrons', type: 7, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1090, name: 'Dark Defender Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1091, name: 'Dark Defender Boots', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1092, name: 'Dark Defender Belt', type: 3, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1093, name: 'Dark Defender Helm', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1094, name: 'Dark Defender Shield', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1096, name: 'Magmarran Spear', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1097, name: 'Magmarran Armblade', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1098, name: 'Magmarran Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1099, name: 'Stick of Wood', type: 10, rarity: 1, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1100, name: 'Gaudy Brimston Villager Dress', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1101, name: 'Blue Villager Dress', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1102, name: 'Purple Brimston Villager Dress', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1103, name: 'Red Brimston Villager Dress', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1105, name: 'Denim Villager Clothing', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1106, name: 'Khaki Villager Clothing', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1107, name: 'Green Villager Clothing', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1108, name: 'Gifted Armor', type: 2, rarity: 2, colour: 'green', colour2: 'black', availability: 'onetime', url_m: 'https://cdn.discordapp.com/attachments/604393417975398538/606867664413130783/gifted-armor_1.PNG', url_f: '' },
{ id: 1109, name: 'Gifted Blade', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1112, name: 'Dim Night', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1113, name: 'Dark Night', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1114, name: 'Darker Night', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1115, name: 'Darkest Night', type: 10, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 1116, name: 'Bonecleaver', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 1117, name: 'Ogreman\'s Leather Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
